REGION,PRIMARY_SAMPLE_UNIT,YEAR,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,PROT,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA AGAR,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA HUMI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA HUMI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,AGA SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,CLA ABRU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,CLA ABRU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,COL NATA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,COL NATA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,DIC STOK,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,DIC STOK,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,DIP LABY,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,DIP LABY,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,EUS FAST,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,EUS FAST,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,FAV FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,FAV FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,HEL CUCU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,HEL CUCU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ISO RIGI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ISO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ISO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAD AURE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAD AURE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAD DECA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAD DECA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAD FORM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAD SENA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAN AREO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MAN AREO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MEA MEAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MEA MEAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MON CAVE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MON CAVE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MUS ANGU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MUS ANGU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MYC ALIC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MYC ALIC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MYC FERO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MYC FERO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MYC LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,MYC LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,OCU DIFF,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,OCU SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,OCU SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ORB ANNU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ORB ANNU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ORB FAVE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ORB FAVE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ORB FRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,ORB FRAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,PHY AMER,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,PHY AMER,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR ASTR,1,0,7,.,5,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR ASTR,1,0,10,.,7,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR BRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR BRAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR DIVA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR DIVA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR FURC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR FURC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR PORI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR PORI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,POR SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,PSE CLIV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,PSE CLIV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,PSE STRI,1,0,7,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SCO CUBE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SCO LACE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SCO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID RADI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID RADI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID SIDE,1,0,6,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID SIDE,1,0,6,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID SIDE,1,0,6,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID SIDE,1,0,10,.,4,0,10,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID SIDE,1,0,9,.,3,2,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SID SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SOL BOUR,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SOL BOUR,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SOL HYAD,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,SOL HYAD,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,STE INTE,1,0,5,.,2,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,STE INTE,1,0,13,.,10,5,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9677,2022,24.47427,-81.88738,1962824,8,3,0,10,STE INTE,1,0,10,.,4,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ACR CERV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ACR CERV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ACR PALM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA AGAR,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA AGAR,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA HUMI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA HUMI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,AGA SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,CLA ABRU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,CLA ABRU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,COL NATA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,COL NATA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,DIC STOK,1,0,15,.,5,60,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,DIC STOK,1,0,12,.,7,75,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,DIP LABY,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,DIP LABY,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,EUS FAST,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,EUS FAST,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,FAV FRAG,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,FAV FRAG,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,HEL CUCU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,HEL CUCU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ISO RIGI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ISO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ISO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAD AURE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAD AURE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAD DECA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAD DECA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAD FORM,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAD SENA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAN AREO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MAN AREO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MEA MEAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MEA MEAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MON CAVE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MON CAVE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MUS ANGU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MUS ANGU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MYC ALIC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MYC ALIC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MYC FERO,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MYC FERO,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MYC LAMA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,MYC LAMA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,OCU DIFF,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,OCU SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,OCU SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ORB ANNU,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ORB ANNU,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ORB FAVE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ORB FAVE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,ORB FRAN,1,0,90,.,50,50,0,P,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,PHY AMER,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,PHY AMER,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR ASTR,1,0,13,.,3,5,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR ASTR,1,0,9,.,5,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR ASTR,1,0,8,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR ASTR,1,0,10,.,5,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR ASTR,1,0,13,.,5,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR BRAN,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR BRAN,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR DIVA,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR DIVA,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR FURC,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR FURC,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR PORI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR PORI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,POR SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,PSE CLIV,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,PSE CLIV,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,PSE STRI,1,0,10,.,3,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SCO CUBE,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SCO LACE,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SCO SPE.,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SID RADI,0,0,.,.,.,.,.,.,.,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SID RADI,0,0,.,.,.,.,.,AA,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SID SIDE,1,0,9,.,4,0,0,N,A,DRM,NCRMP_GRP,CFK03
FLK,9678,2022,24.46587,-81.8967,1945409,8,3,0,10,SID SIDE,1,0,22,.,12,55,0,N,A,DRM,NCRMP_GRP,CFK03
